Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag
0.07314892,3958,3983,13710.38,14643.52,,,67.22115462740608,1.0370285813940001,0.06702681107307017,2020-11-03 12:00:00+00:00,2020-11-07 16:00:00+00:00,4 days 04:00:00,Long1
0.06533668000000001,3995,4000,15359.999999999998,15167.49,,,-13.575246689466509,0.9972824226666,-0.013526936523437448,2020-11-09 16:00:00+00:00,2020-11-10 12:00:00+00:00,0 days 20:00:00,Long1
0.05648281,4053,4071,17765.33,17887.82,,,5.911684348224149,1.0068950486757502,0.0058914427708349456,2020-11-19 08:00:00+00:00,2020-11-22 08:00:00+00:00,3 days 00:00:00,Long1
0.02977928,4337,4367,33697.75,37456.77,,,110.88144391842707,1.0594651871728,0.1104952924156655,2021-01-05 16:00:00+00:00,2021-01-10 16:00:00+00:00,5 days 00:00:00,Long1
0.0258947,4536,4579,38795.69,47120.3,,,214.45089417387356,1.1123843931265,0.21346835189682148,2021-02-07 20:00:00+00:00,2021-02-15 00:00:00+00:00,7 days 04:00:00,Long1
0.017842860000000002,4622,4623,56422.920000000006,54524.94,,,-34.85520498943975,0.9898135666398,-0.03462163833420884,2021-02-22 04:00:00+00:00,2021-02-22 08:00:00+00:00,0 days 04:00:00,Long1
0.02025089,4682,4687,49696.49,47289.81,,,-49.719441391603496,0.9820294464035,-0.04940335122259138,2021-03-04 04:00:00+00:00,2021-03-05 00:00:00+00:00,0 days 20:00:00,Long1
0.01992009,4707,4749,50496.82,56150.79,,,111.56537626255756,1.0622149947424502,0.1109108691398786,2021-03-08 08:00:00+00:00,2021-03-15 08:00:00+00:00,7 days 00:00:00,Long1
0.017117,4773,4784,58831.33,56972.68000000001,,,-32.80562066958495,0.9911086195850001,-0.032577064040537534,2021-03-19 08:00:00+00:00,2021-03-21 04:00:00+00:00,1 days 20:00:00,Long1
0.01705722,4876,4878,59018.29000000001,59129.99,,,0.897650871709055,1.0076406022908,0.0008916873057487006,2021-04-05 12:00:00+00:00,2021-04-05 20:00:00+00:00,0 days 08:00:00,Long1
0.01684309,4908,4940,59769.13,61414.83,,,26.698117040581792,1.0205561724182002,0.026520513515923615,2021-04-10 20:00:00+00:00,2021-04-16 04:00:00+00:00,5 days 08:00:00,Long1
0.02474585,5609,5611,40692.24,40219.47,,,-12.700210023951664,1.00111451945175,-0.012612376585805931,2021-08-05 16:00:00+00:00,2021-08-06 00:00:00+00:00,0 days 08:00:00,Long1
0.02055889,5730,5731,48973.31999999999,47911.79,,,-22.819803661263837,0.99592515956395,-0.02266484189758826,2021-08-25 20:00:00+00:00,2021-08-26 00:00:00+00:00,0 days 04:00:00,Long1
0.02034506,5779,5792,49476.83,49857.14,,,6.726951978755812,1.0104777898441,0.006682784952067379,2021-09-03 00:00:00+00:00,2021-09-05 04:00:00+00:00,2 days 04:00:00,Long1
0.01781504,6007,6017,56507.09,55329.77999999999,,,-21.97001389866241,0.9961891562624,-0.021824313285288614,2021-10-11 00:00:00+00:00,2021-10-12 16:00:00+00:00,1 days 16:00:00,Long1
0.01693467,6031,6051,59431.71000000001,60933.03999999999,,,24.405359450658604,1.01916866044125,0.024248799588636908,2021-10-15 00:00:00+00:00,2021-10-18 08:00:00+00:00,3 days 08:00:00,Long1
0.01613406,6058,6070,62395.99,62971.19999999999,,,8.269131769854239,1.0113408827456998,0.008214092043415016,2021-10-19 12:00:00+00:00,2021-10-21 12:00:00+00:00,2 days 00:00:00,Long1
0.014730110000000001,6190,6192,68348.63,64882.43,,,-52.038761366608426,0.9812540846083,-0.051688168877708406,2021-11-10 12:00:00+00:00,2021-11-10 20:00:00+00:00,0 days 08:00:00,Long1
0.02121331,7027,7037,47435.46,45581.97,,,-40.30526174089663,0.98660378899665,-0.040054396331352125,2022-03-30 00:00:00+00:00,2022-03-31 16:00:00+00:00,1 days 16:00:00,Long1
0.02158502,7045,7049,46599.93,46120.24,,,-11.354801605726777,1.0006833619267002,-0.01128864539066908,2022-04-02 00:00:00+00:00,2022-04-02 16:00:00+00:00,0 days 16:00:00,Long1
0.02159158,7062,7066,46580.51,45763.72,,,-18.632715542991786,0.9969289147917001,-0.018526248746525153,2022-04-04 20:00:00+00:00,2022-04-05 12:00:00+00:00,0 days 16:00:00,Long1
0.033273000000000004,9335,9339,30221.52,29310.65,,,-31.297784456204965,0.9904069462050001,-0.03112471129843897,2023-04-18 16:00:00+00:00,2023-04-19 08:00:00+00:00,0 days 16:00:00,Long1
0.032855050000000004,9838,9857,30596.449999999997,30115.170000000002,,,-16.80982011934044,0.9973416553404999,-0.016722064487873577,2023-07-11 12:00:00+00:00,2023-07-14 16:00:00+00:00,3 days 04:00:00,Long1
0.028716560000000002,10523,10527,35000.01,34252.4,,,-22.463132915054803,0.9943454934548002,-0.022349599471543,2023-11-02 16:00:00+00:00,2023-11-03 08:00:00+00:00,0 days 16:00:00,Long1
0.02679615,10601,10606,37499.99,36406.0,,,-30.304918135469087,0.99019799696925,-0.030158487908929946,2023-11-15 16:00:00+00:00,2023-11-16 12:00:00+00:00,0 days 20:00:00,Long1
0.02694512,10649,10667,37281.42,37380.07,,,1.652254684285677,1.0058814037144,0.001644767152109691,2023-11-23 16:00:00+00:00,2023-11-26 16:00:00+00:00,3 days 00:00:00,Long1
0.02640001,10687,10753,38051.84,42309.58,,,111.34360743159304,1.0607711458071,0.11083719709743364,2023-11-30 00:00:00+00:00,2023-12-11 00:00:00+00:00,11 days 00:00:00,Long1
0.02308605,10826,10836,43562.32,42991.5,,,-14.177071969105517,0.9990929081055,-0.014096974403567122,2023-12-23 04:00:00+00:00,2023-12-24 20:00:00+00:00,1 days 16:00:00,Long1
0.02305333,10840,10842,43618.0,43576.13,,,-1.9703004535764266,1.00505752647645,-0.0019594448392865407,2023-12-25 12:00:00+00:00,2023-12-25 20:00:00+00:00,0 days 08:00:00,Long1
0.02050545,11141,11164,49036.73,50984.56,,,38.915639892984665,1.0254907805152502,0.03870199654422294,2024-02-13 16:00:00+00:00,2024-02-17 12:00:00+00:00,3 days 20:00:00,Long1
0.01930687,11183,11187,52101.10999999999,50965.53,,,-22.919442544508303,0.9949471099084,-0.02278479901867725,2024-02-20 16:00:00+00:00,2024-02-21 08:00:00+00:00,0 days 16:00:00,Long1
0.015082990000000001,11270,11272,66676.46,66481.12,,,-3.9505184903824078,1.0042072237821,-0.003928204796715641,2024-03-06 04:00:00+00:00,2024-03-06 12:00:00+00:00,0 days 08:00:00,Long1
0.0144759,11400,11426,69469.99,69594.94,,,0.8022186949063363,1.0065450100935,0.0007977190582579416,2024-03-27 20:00:00+00:00,2024-04-01 04:00:00+00:00,4 days 08:00:00,Long1
0.01420511,11475,11477,70794.85,69000.77,,,-26.478009828609075,0.9929060798091001,-0.026329285392934575,2024-04-09 08:00:00+00:00,2024-04-09 16:00:00+00:00,0 days 08:00:00,Long1
0.0142343,11484,11487,70631.08,69983.16,,,-10.22346029421593,1.000772638216,-0.010168712130693619,2024-04-10 20:00:00+00:00,2024-04-11 08:00:00+00:00,0 days 12:00:00,Long1
0.014163430000000001,11491,11494,70977.27,69347.3,,,-24.079704609337583,0.99373861223755,-0.023953193536466005,2024-04-12 00:00:00+00:00,2024-04-12 12:00:00+00:00,0 days 12:00:00,Long1
0.01447224,11737,11740,69446.14,68076.0,,,-20.824121621296797,0.9951267076968,-0.02071966951654911,2024-05-23 00:00:00+00:00,2024-05-23 12:00:00+00:00,0 days 12:00:00,Long1
0.01419274,11826,11831,70799.06,69255.0,,,-22.908317554162224,0.9938754297622001,-0.022798142093977024,2024-06-06 20:00:00+00:00,2024-06-07 16:00:00+00:00,0 days 20:00:00,Long1
0.01478643,12133,12143,67940.95,67303.05,,,-10.432151666459902,0.99988796946,-0.010384341107976737,2024-07-28 00:00:00+00:00,2024-07-29 16:00:00+00:00,1 days 16:00:00,Long1
0.01585886,12480,12493,63339.99,63514.33999999999,,,1.7591097110680485,1.0058825299318999,0.001751229120812972,2024-09-23 20:00:00+00:00,2024-09-26 00:00:00+00:00,2 days 04:00:00,Long1
0.01573195,12494,12517,63852.06999999999,64553.68,,,10.027657020143785,1.0100364193562499,0.009982560079884791,2024-09-26 04:00:00+00:00,2024-09-30 00:00:00+00:00,3 days 20:00:00,Long1
0.01351227,12739,12810,74348.53,89855.99,,,208.43159862946985,1.1093879047302,0.20747360761537595,2024-11-06 00:00:00+00:00,2024-11-17 20:00:00+00:00,11 days 20:00:00,Long1
0.00958504,12993,12995,105028.33,102817.82,,,-22.183933601197946,0.9961068307980001,-0.02203627416526568,2024-12-18 08:00:00+00:00,2024-12-18 16:00:00+00:00,0 days 08:00:00,Long1
0.00939575,13190,13193,107120.65000000001,103691.63,,,-33.20858440490504,0.9903697399050001,-0.03299481603220298,2025-01-20 04:00:00+00:00,2025-01-20 16:00:00+00:00,0 days 12:00:00,Long1
0.009400490000000001,13199,13204,107031.34,104180.00999999998,,,-27.796644243480824,0.99274509178075,-0.027626821032045418,2025-01-21 16:00:00+00:00,2025-01-22 12:00:00+00:00,0 days 20:00:00,Long1
0.01038756,13830,13867,96834.02,101719.4,,,49.71593509107219,1.0312427817276002,0.04942584527627759,2025-05-06 20:00:00+00:00,2025-05-13 00:00:00+00:00,6 days 04:00:00,Long1
0.00970186,13869,13879,103729.2,102753.63,,,-10.466477314731886,1.0016337545319,-0.010400267378905845,2025-05-13 08:00:00+00:00,2025-05-15 00:00:00+00:00,1 days 16:00:00,Long1
0.00969762,13884,13891,103763.71,103508.48,,,-3.4801470201940634,1.0050234675939,-0.003458493292115515,2025-05-15 20:00:00+00:00,2025-05-17 00:00:00+00:00,1 days 04:00:00,Long1
0.009452200000000001,13902,13932,106454.26,107318.3,,,7.156768392184205,1.0103104958159999,0.00711247929392412,2025-05-18 20:00:00+00:00,2025-05-23 20:00:00+00:00,5 days 00:00:00,Long1
0.00921446,13935,13938,109208.56,107761.90999999999,,,-14.329731417498138,0.9996328584981,-0.014240048902759992,2025-05-24 08:00:00+00:00,2025-05-24 20:00:00+00:00,0 days 12:00:00,Long1
0.00923042,13944,13951,109004.19,108892.16,,,-2.0397213660834597,1.0056374134835,-0.0020272447783887893,2025-05-25 20:00:00+00:00,2025-05-27 00:00:00+00:00,1 days 04:00:00,Long1
0.00913504,13954,13956,110140.10999999999,108938.17,,,-11.980414403065572,1.0006444254656,-0.011907370893310376,2025-05-27 12:00:00+00:00,2025-05-27 20:00:00+00:00,0 days 08:00:00,Long1
0.0085119,14252,14267,118189.25,117374.76,,,-7.935406079359642,1.0025486483595,-0.007887959395630447,2025-07-16 04:00:00+00:00,2025-07-18 16:00:00+00:00,2 days 12:00:00,Long1
0.00846336,14413,14428,118857.69999999998,118257.25,,,-6.0852191036159535,1.0033945916159999,-0.006049313380622284,2025-08-12 00:00:00+00:00,2025-08-14 12:00:00+00:00,2 days 12:00:00,Long1
0.00867837,14626,14632,115905.87999999999,115875.32,,,-1.2709524935219227,1.0057415063219999,-0.0012635303748178177,2025-09-16 12:00:00+00:00,2025-09-17 12:00:00+00:00,1 days 00:00:00,Long1
0.00818545,14757,14763,122884.14,122737.57000000002,,,-2.2050035195595683,1.00526211305975,-0.0021921531533684643,2025-10-08 08:00:00+00:00,2025-10-09 08:00:00+00:00,1 days 00:00:00,Long1
