EntryTime,open,high,low,close,volume,ema20,ema50,ema200,atr,atr_ma,rsi,cont_high,cont_low,plus_di,minus_di,adx,weekly_ema200,weekly_bull,weekly_bear,daily_ema200,daily_bull,daily_bear,exec_bull_structure,exec_bear_structure,exec_slope_up,exec_slope_down,exec_adx_pass,exec_atr_pass,exec_distance_atr,exec_distance_pass,long_distance_cap_pass,short_distance_cap_pass,short_ema20_gap_atr,short_ema20_proximity_pass,exec_bull_momentum,exec_bear_momentum,short_squeeze_risk,short_squeeze_pass,long_pullback,short_pullback,long_resumption_soft,short_resumption_soft,long_resumption_strong,short_resumption_strong,long_resumption,short_resumption,starter_long_signal,starter_short_signal,add_long_signal,add_short_signal,atr_ratio,di_spread,close_ema20_gap_atr,regime_label,executed_short1,baseline_active_context,blocked_by_open_trade_context,skipped_flat_or_cooldown_context,entry_open,entry_high,entry_low,entry_close,entry_volume,entry_ema20,entry_ema50,entry_ema200,entry_atr,entry_atr_ma,entry_atr_ratio,entry_rsi,entry_plus_di,entry_minus_di,entry_adx,entry_di_spread,entry_weekly_bear,entry_daily_bear,entry_exec_bear_structure,entry_exec_slope_down,entry_exec_adx_pass,entry_exec_atr_pass,entry_exec_distance_atr,entry_exec_distance_pass,entry_short_distance_cap_pass,entry_short_ema20_gap_atr,entry_short_ema20_proximity_pass,entry_exec_bear_momentum,entry_short_squeeze_risk,entry_short_squeeze_pass,entry_short_pullback,entry_short_resumption,entry_short_resumption_soft,entry_short_resumption_strong,entry_starter_short_signal,entry_cont_low,entry_add_short_signal,entry_regime_label,entry_close_minus_ema20_atr,entry_high_minus_ema50_atr,entry_close_minus_cont_low_atr,fwd_24bar_short_return,fwd_24bar_mfe_atr,fwd_24bar_mae_atr,fwd_24bar_favorable,starter_population
2023-05-25 00:00:00+00:00,4.46,4.476,4.333,4.408,744736.51,4.448181638002695,4.468352694093273,4.839069060205258,0.07210871111941865,0.060668178969481026,44.280277670447305,4.528,4.335,14.975261594369659,28.016212597008007,19.13848678177774,27.552673006143365,False,True,5.890593649277154,False,True,False,True,False,True,True,True,0.836968143742342,True,True,True,0.5572369465341048,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.188575499450754,-13.040951002638348,0.0,other,False,Short1,True,False,4.46,4.476,4.333,4.408,744736.51,4.448181638002695,4.468352694093273,4.839069060205258,0.07210871111941865,0.060668178969481026,1.188575499450754,44.280277670447305,14.975261594369659,28.016212597008007,19.13848678177774,-13.040951002638348,True,True,True,True,True,True,0.836968143742342,True,True,0.5572369465341048,True,True,False,True,True,True,True,True,True,4.335,False,other,-0.5572369465341048,0.10605245591011021,1.0123603496269085,-0.05626134301270402,0.4992461998160135,4.340668348400278,False,starter_short_signal_unfavorable
2023-05-25 12:00:00+00:00,4.427,4.458,4.4,4.409,453420.91,4.439250173313949,4.462172197023615,4.826496705697584,0.06537348335618175,0.061605298540798034,44.84792294885957,4.528,4.333,16.50319767308989,24.742380460870613,20.630357786538493,27.552673006143365,False,True,5.890593649277154,False,True,False,True,False,True,True,True,0.813360315128247,True,True,True,0.46272849113965797,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0611665701593547,-8.239182787780724,0.0,other,False,Short1,True,False,4.427,4.458,4.4,4.409,453420.91,4.439250173313949,4.462172197023615,4.826496705697584,0.06537348335618175,0.061605298540798034,1.0611665701593547,44.84792294885957,16.50319767308989,24.742380460870613,20.630357786538493,-8.239182787780724,True,True,True,True,True,True,0.813360315128247,True,True,0.46272849113965797,True,True,False,True,True,True,True,False,True,4.333,False,other,-0.46272849113965797,-0.06382093793110225,1.1625508707547405,-0.04309367203447503,0.5659787133937568,4.772577258887909,False,starter_short_signal_unfavorable
2023-09-12 04:00:00+00:00,3.121,3.136,3.085,3.115,409105.26,3.1226947050595446,3.1777840308786462,3.45394146104833,0.06401784139998215,0.05116974395537925,46.33665605256036,3.147,2.95,16.906876389595755,30.738240906774468,40.3640617463292,24.0769743312798,False,True,4.5581906009994055,False,True,False,True,False,True,True,True,0.9807270833512287,True,True,True,0.12019625921886425,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.2510877806190828,-13.831364517178713,0.0,other,True,flat,False,False,3.121,3.136,3.085,3.115,409105.26,3.1226947050595446,3.1777840308786462,3.45394146104833,0.06401784139998215,0.05116974395537925,1.2510877806190828,46.33665605256036,16.906876389595755,30.738240906774468,40.3640617463292,-13.831364517178713,True,True,True,True,True,True,0.9807270833512287,True,True,0.12019625921886425,True,True,False,True,True,True,True,False,True,2.95,False,other,-0.12019625921886425,-0.6526935298799028,2.57740649156043,-0.082182985553772,0.5935845253290726,5.389122664171803,False,starter_short_signal_unfavorable
2023-09-12 16:00:00+00:00,3.136,3.177,3.085,3.11,708324.05,3.123825394882131,3.1721113104977863,3.4443055936372216,0.06677230231623935,0.054702706803924264,45.669568447237694,3.199,2.95,18.789131668606544,26.37683167744569,34.96825153785921,24.0769743312798,False,True,4.5581906009994055,False,True,False,True,False,True,True,True,0.9301957300142492,True,True,True,0.2070528408119423,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.2206398223688857,-7.587700008839146,0.0,other,False,Short1,True,False,3.136,3.177,3.085,3.11,708324.05,3.123825394882131,3.1721113104977863,3.4443055936372216,0.06677230231623935,0.054702706803924264,1.2206398223688857,45.669568447237694,18.789131668606544,26.37683167744569,34.96825153785921,-7.587700008839146,True,True,True,True,True,True,0.9301957300142492,True,True,0.2070528408119423,True,True,False,True,True,True,True,True,True,2.95,False,other,-0.2070528408119423,0.073214331880613,2.3962031328832425,-0.06688102893890681,0.49421689615716846,5.241694353182104,False,starter_short_signal_unfavorable
2023-09-25 16:00:00+00:00,3.231,3.246,3.187,3.208,511709.87,3.232046586267405,3.2550410432756234,3.3519922316094317,0.04663123623094012,0.04665468588352088,42.58710903579012,3.268,3.165,11.001563882884142,16.591391595388615,22.325637015880602,23.66400565562762,False,True,4.400809087153997,False,True,False,True,False,True,True,True,1.0087882517772746,True,True,True,0.5156755044690317,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9994973784061196,-5.589827712504473,0.0,other,False,Short1,True,False,3.231,3.246,3.187,3.208,511709.87,3.232046586267405,3.2550410432756234,3.3519922316094317,0.04663123623094012,0.04665468588352088,0.9994973784061196,42.58710903579012,11.001563882884142,16.591391595388615,22.325637015880602,-5.589827712504473,True,True,True,True,True,True,1.0087882517772746,True,True,0.5156755044690317,True,True,False,True,True,True,True,False,True,3.165,False,other,-0.5156755044690317,-0.19388384281402762,0.9221286733005242,-0.04738154613466324,2.251709551082667,3.495511017394994,False,starter_short_signal_unfavorable
2023-09-27 16:00:00+00:00,3.209,3.218,3.172,3.201,211154.27,3.214054498986786,3.236095215734913,3.335364639202243,0.046960241333689555,0.04317944331489742,46.32706717048697,3.283,3.103,17.845648855221004,19.38463802388127,20.56114917718881,23.66400565562762,False,True,4.37685108438864,False,True,False,True,False,True,True,True,0.7473389134764865,True,True,True,0.27799045780074894,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0875601380781978,-1.5389891686602652,0.0,other,False,Short1,True,False,3.209,3.218,3.172,3.201,211154.27,3.214054498986786,3.236095215734913,3.335364639202243,0.046960241333689555,0.04317944331489742,1.0875601380781978,46.32706717048697,17.845648855221004,19.38463802388127,20.56114917718881,-1.5389891686602652,True,True,True,True,True,True,0.7473389134764865,True,True,0.27799045780074894,True,True,False,True,True,True,True,False,True,3.103,False,other,-0.27799045780074894,-0.3853305524205563,2.086871728440077,-0.04654795376444862,0.36200836105593015,4.876465569518148,False,starter_short_signal_unfavorable
2024-04-28 20:00:00+00:00,6.09,6.096,5.861,5.899,815904.46,5.989252927129399,6.135469993537173,7.145528888351559,0.1528586829369249,0.16481831771239,43.85021018302945,6.128,5.667,18.25883420949552,27.284842650948228,23.732875684062908,18.98144421646162,False,True,6.557066954570786,False,True,False,True,False,True,True,True,1.5469843714062956,True,True,True,0.5904337614019627,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.9274374660446734,-9.026008441452706,0.0,other,True,flat,False,False,6.09,6.096,5.861,5.899,815904.46,5.989252927129399,6.135469993537173,7.145528888351559,0.1528586829369249,0.16481831771239,0.9274374660446734,43.85021018302945,18.25883420949552,27.284842650948228,23.732875684062908,-9.026008441452706,True,True,True,True,True,True,1.5469843714062956,True,True,0.5904337614019627,True,True,False,True,True,True,True,True,True,5.667,False,other,-0.5904337614019627,-0.25821230942739265,1.5177417176604349,-0.0049160874724529435,4.546683162818973,0.8439167309404968,False,starter_short_signal_unfavorable
2024-04-29 12:00:00+00:00,5.908,5.957,5.722,5.852,2118647.91,5.9421697991908236,6.092499683041656,7.094496187934019,0.16342843719704053,0.16113356862202138,43.397711051970006,6.128,5.733,15.36295974059523,23.65448675921691,24.018799474479035,18.98144421646162,False,True,6.550519024674559,False,True,False,True,False,True,True,True,1.4715901783463365,True,True,True,0.5517387349308637,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0142420266282461,-8.291527018621679,0.0,other,False,Short1,True,False,5.908,5.957,5.722,5.852,2118647.91,5.9421697991908236,6.092499683041656,7.094496187934019,0.16342843719704053,0.16113356862202138,1.0142420266282461,43.397711051970006,15.36295974059523,23.65448675921691,24.018799474479035,-8.291527018621679,True,True,True,True,True,True,1.4715901783463365,True,True,0.5517387349308637,True,True,False,True,True,True,True,False,True,5.733,False,other,-0.5517387349308637,-0.8291071331624414,0.7281474512084216,-0.03417634996582353,3.9650382217063442,1.548078194585964,False,starter_short_signal_unfavorable
2024-04-30 04:00:00+00:00,5.906,5.927,5.846,5.879,633470.98,5.922394148530434,6.06123603885505,7.046892843973941,0.1584884317676143,0.16011768542829952,45.66277804692822,6.128,5.722,17.11963826737634,18.134469507304285,19.792537935035305,18.98144421646162,False,True,6.544225303036006,False,True,False,True,False,True,True,True,1.14983811009157,True,True,True,0.27380010040140695,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9898246489366422,-1.0148312399279433,0.0,other,False,Short1,True,False,5.906,5.927,5.846,5.879,633470.98,5.922394148530434,6.06123603885505,7.046892843973941,0.1584884317676143,0.16011768542829952,0.9898246489366422,45.66277804692822,17.11963826737634,18.134469507304285,19.792537935035305,-1.0148312399279433,True,True,True,True,True,True,1.14983811009157,True,True,0.27380010040140695,True,True,False,True,True,True,True,False,True,5.722,False,other,-0.27380010040140695,-0.8469768888361242,0.9906085778563474,-0.02483415546861725,4.2589859239047,1.6468078905764854,False,starter_short_signal_unfavorable
2024-05-02 00:00:00+00:00,5.717,5.729,5.548,5.645,724643.69,5.671586717957415,5.8766080184783265,6.890082050220426,0.1939007779947429,0.17016557235926436,46.59718918026052,5.899,5.204,21.077898936835886,22.580584313783366,22.042600285397356,18.98144421646162,False,True,6.526948546459962,False,True,False,True,False,True,True,True,1.1944666796778214,True,True,True,0.1371150659237485,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.1394830065000885,-1.502685376947479,0.0,other,False,Short1,True,False,5.717,5.729,5.548,5.645,724643.69,5.671586717957415,5.8766080184783265,6.890082050220426,0.1939007779947429,0.17016557235926436,1.1394830065000885,46.59718918026052,21.077898936835886,22.580584313783366,22.042600285397356,-1.502685376947479,True,True,True,True,True,True,1.1944666796778214,True,True,0.1371150659237485,True,True,False,True,True,True,True,False,True,5.204,False,other,-0.1371150659237485,-0.7612554214832928,2.2743591055212597,-0.09282550930026573,0.195976521564187,3.3883309123071843,False,starter_short_signal_unfavorable
2024-05-02 04:00:00+00:00,5.645,5.69,5.607,5.631,598248.87,5.667721316247185,5.866976331479177,6.877553870616243,0.18597929385226128,0.17182160290503118,46.04711856694832,5.779,5.204,20.405986344724912,21.860769735341695,20.713979497732993,18.98144421646162,False,True,6.526948546459962,False,True,False,True,False,True,True,True,1.2688312047610635,True,True,True,0.19744841206008484,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.082397618855036,-1.4547833906167824,0.0,other,False,Short1,True,False,5.645,5.69,5.607,5.631,598248.87,5.667721316247185,5.866976331479177,6.877553870616243,0.18597929385226128,0.17182160290503118,1.082397618855036,46.04711856694832,20.405986344724912,21.860769735341695,20.713979497732993,-1.4547833906167824,True,True,True,True,True,True,1.2688312047610635,True,True,0.19744841206008484,True,True,False,True,True,True,True,False,True,5.204,False,other,-0.19744841206008484,-0.9515915875009359,2.2959545181368517,-0.12182560824009943,0.06452331198511296,3.7423520951364084,False,starter_short_signal_unfavorable
2024-05-13 16:00:00+00:00,5.666,5.713,5.523,5.593,1312010.24,5.6512540211626865,5.751852407647349,6.355838224634966,0.11867245132760451,0.10981411894389607,44.13671648909152,5.712,5.366,11.781550547209038,27.392229045964523,29.749829048074044,18.724919690505107,False,True,6.456794221255983,False,True,False,True,False,True,True,True,1.3385786327849991,True,True,True,0.4908807436855903,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.0806666070711195,-15.610678498755485,0.0,other,False,Short1,True,False,5.666,5.713,5.523,5.593,1312010.24,5.6512540211626865,5.751852407647349,6.355838224634966,0.11867245132760451,0.10981411894389607,1.0806666070711195,44.13671648909152,11.781550547209038,27.392229045964523,29.749829048074044,-15.610678498755485,True,True,True,True,True,True,1.3385786327849991,True,True,0.4908807436855903,True,True,False,True,True,True,True,True,True,5.366,False,other,-0.4908807436855903,-0.32739197018939137,1.9128281034100256,-0.05238691221169321,2.6375118782702054,3.336915986565502,False,starter_short_signal_unfavorable
2024-06-28 20:00:00+00:00,4.462,4.477,4.38,4.383,471815.24,4.443251025466205,4.488464798003405,5.112056339070804,0.08859324208284296,0.09695865124378807,44.43738431357878,4.582,4.283,19.68092397759317,21.68731007025074,20.314211480611778,17.96626673681186,False,True,6.068236378229041,False,True,False,True,False,True,True,True,1.1904384073086036,True,True,True,0.6800860206680873,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.9137218901703621,-2.006386092657568,0.0,other,True,flat,False,False,4.462,4.477,4.38,4.383,471815.24,4.443251025466205,4.488464798003405,5.112056339070804,0.08859324208284296,0.09695865124378807,0.9137218901703621,44.43738431357878,19.68092397759317,21.68731007025074,20.314211480611778,-2.006386092657568,True,True,True,True,True,True,1.1904384073086036,True,True,0.6800860206680873,True,True,False,True,True,True,True,True,True,4.283,False,other,-0.6800860206680873,-0.12940939662964557,1.128754266679735,-0.007985398129135329,0.9368660413441855,1.9978950520231336,False,starter_short_signal_unfavorable
2024-07-08 12:00:00+00:00,3.894,3.903,3.65,3.748,2888248.62,3.776902105973566,3.9488191386132145,4.629528504822151,0.15098758227462322,0.1378076798338323,46.91814456475317,4.019,3.451,24.443752143715777,30.463521530994207,31.315571349007858,17.697336972958254,False,True,5.880151792310441,False,True,False,True,False,True,True,True,1.3300374480330122,True,True,True,0.19142041708434945,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0956398254196222,-6.01976938727843,0.0,other,False,Short1,True,False,3.894,3.903,3.65,3.748,2888248.62,3.776902105973566,3.9488191386132145,4.629528504822151,0.15098758227462322,0.1378076798338323,1.0956398254196222,46.91814456475317,24.443752143715777,30.463521530994207,31.315571349007858,-6.01976938727843,True,True,True,True,True,True,1.3300374480330122,True,True,0.19142041708434945,True,True,False,True,True,True,True,False,True,3.451,False,other,-0.19142041708434945,-0.30346295982060656,1.9670491806392578,-0.07043756670224102,0.2582993873566711,3.2188077501369645,False,starter_short_signal_unfavorable
2024-08-16 20:00:00+00:00,3.545,3.575,3.488,3.5,460670.31,3.5709639879530237,3.6299589344211025,3.95815753175485,0.09408415112751035,0.09474357182729695,43.134380622348594,3.678,3.408,16.01800205878159,25.704953829274007,18.543050137337318,17.035775693255978,False,True,5.291121106677345,False,True,False,True,False,True,True,True,1.3813052768576484,True,True,True,0.7542608091010744,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9930399425832434,-9.686951770492417,0.0,other,True,flat,False,False,3.545,3.575,3.488,3.5,460670.31,3.5709639879530237,3.6299589344211025,3.95815753175485,0.09408415112751035,0.09474357182729695,0.9930399425832434,43.134380622348594,16.01800205878159,25.704953829274007,18.543050137337318,-9.686951770492417,True,True,True,True,True,True,1.3813052768576484,True,True,0.7542608091010744,True,True,False,True,True,True,True,False,True,3.408,False,other,-0.7542608091010744,-0.5841465726423741,0.9778480105040682,-0.04342857142857147,0.15943174084305578,2.1789004581884117,False,starter_short_signal_unfavorable
2024-09-07 08:00:00+00:00,3.339,3.36,3.33,3.331,438021.82,3.349187842372088,3.450197507481579,3.7117622706089595,0.07865744631999094,0.08554085756873746,45.15175462683468,3.417,3.144,14.364655138969871,27.360586429862177,39.56250618910797,16.6426623219756,False,True,4.968484538465492,False,True,False,True,False,True,True,True,1.515400169446957,True,True,True,0.23122848786747077,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.919530719653877,-12.995931290892306,0.0,other,True,flat,False,False,3.339,3.36,3.33,3.331,438021.82,3.349187842372088,3.450197507481579,3.7117622706089595,0.07865744631999094,0.08554085756873746,0.919530719653877,45.15175462683468,14.364655138969871,27.360586429862177,39.56250618910797,-12.995931290892306,True,True,True,True,True,True,1.515400169446957,True,True,0.23122848786747077,True,True,False,True,True,True,True,False,True,3.144,False,other,-0.23122848786747077,-1.1467128886264824,2.377397293566514,-0.06784749324527169,0.15256025413261082,4.602234333000423,False,starter_short_signal_unfavorable
2024-09-17 16:00:00+00:00,3.516,3.523,3.424,3.452,559265.89,3.5027125570208044,3.5343107609177826,3.636091794075569,0.06639612243207607,0.061874763966961,42.024107410585074,3.532,3.36,15.139745709746185,19.36676205694666,32.28381648175775,16.38012342794871,False,True,4.833759362944432,False,True,False,True,False,True,True,True,1.2396922877836343,True,True,True,0.763787931632362,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0730727387910413,-4.227016347200474,0.0,other,False,Short1,True,False,3.516,3.523,3.424,3.452,559265.89,3.5027125570208044,3.5343107609177826,3.636091794075569,0.06639612243207607,0.061874763966961,1.0730727387910413,42.024107410585074,15.139745709746185,19.36676205694666,32.28381648175775,-4.227016347200474,True,True,True,True,True,True,1.2396922877836343,True,True,0.763787931632362,True,True,False,True,True,True,True,False,True,3.36,False,other,-0.763787931632362,-0.17035273301318943,1.3856230850546587,-0.10486674391657014,1.3253786030957606,6.295548364704859,False,starter_short_signal_unfavorable
2024-09-18 04:00:00+00:00,3.496,3.5,3.466,3.486,391730.26,3.497524395703023,3.528427488003982,3.6315398163633623,0.0624253939443408,0.062151004531856194,46.66788053567479,3.532,3.36,16.186489343265404,16.492420224833726,26.731651897975386,16.38012342794871,False,True,4.820129916546976,False,True,False,True,False,True,True,True,0.679651105474969,True,True,True,0.18461070046747588,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.004414882986227,-0.3059308815683224,0.0,other,False,Short1,True,False,3.496,3.5,3.466,3.486,391730.26,3.497524395703023,3.528427488003982,3.6315398163633623,0.0624253939443408,0.062151004531856194,1.004414882986227,46.66788053567479,16.186489343265404,16.492420224833726,26.731651897975386,-0.3059308815683224,True,True,True,True,True,True,0.679651105474969,True,True,0.18461070046747588,True,True,False,True,True,True,True,False,True,3.36,False,other,-0.18461070046747588,-0.4553833978096822,2.018409368987617,-0.0783132530120481,1.9543328810832483,6.3756105464846735,False,starter_short_signal_unfavorable
2024-10-08 12:00:00+00:00,3.727,3.743,3.392,3.645,1994723.02,3.698728534458653,3.719805508855121,3.738887707728027,0.0988351724740373,0.07715536237244484,45.12823533678909,3.813,3.644,10.181125616158594,35.03850779148702,22.880699272477294,16.006926177282832,False,True,4.633650768378542,False,True,False,True,False,True,True,True,0.756871334187954,True,True,True,0.5436175514619218,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.2809890257133332,-24.857382175328425,0.0,other,True,flat,False,False,3.727,3.743,3.392,3.645,1994723.02,3.698728534458653,3.719805508855121,3.738887707728027,0.0988351724740373,0.07715536237244484,1.2809890257133332,45.12823533678909,10.181125616158594,35.03850779148702,22.880699272477294,-24.857382175328425,True,True,True,True,True,True,0.756871334187954,True,True,0.5436175514619218,True,True,False,True,True,True,True,True,True,3.644,False,other,-0.5436175514619218,0.23467851134647025,0.010117855566676699,0.0038408779149520533,2.134867524569017,0.3237713781336903,True,starter_short_signal_favorable
2024-11-05 16:00:00+00:00,3.393,3.432,3.332,3.345,690772.21,3.3720810754347683,3.4583821807566792,3.6098420590304867,0.07392618690065056,0.07172681467749734,44.36495854498194,3.433,3.2,16.961346513553877,23.338561025475332,33.03684546838158,15.524537848398033,False,True,4.3875891639199365,False,True,False,True,False,True,True,True,1.5337214796301266,True,True,True,0.36632587950413825,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0306631799145436,-6.377214511921455,0.0,other,True,flat,False,False,3.393,3.432,3.332,3.345,690772.21,3.3720810754347683,3.4583821807566792,3.6098420590304867,0.07392618690065056,0.07172681467749734,1.0306631799145436,44.36495854498194,16.961346513553877,23.338561025475332,33.03684546838158,-6.377214511921455,True,True,True,True,True,True,1.5337214796301266,True,True,0.36632587950413825,True,True,False,True,True,True,True,False,True,3.2,False,other,-0.36632587950413825,-0.3568719267522121,1.9614159214631968,-0.15934230194319876,0.12174305719427198,8.57612202901839,False,starter_short_signal_unfavorable
2025-02-26 12:00:00+00:00,3.182,3.214,3.073,3.176,2253542.08,3.1868509158545817,3.274562424514345,3.7414694822926324,0.10797849775956847,0.09636347455675029,46.69608770119966,3.222,2.8,14.567070890838767,27.040995404071875,29.271929037104485,13.966438405526807,False,True,4.621520715428354,False,True,False,True,False,True,True,True,0.9127967749080003,True,True,True,0.10049145042509154,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.1205334620430054,-12.473924513233108,0.0,other,True,flat,False,False,3.182,3.214,3.073,3.176,2253542.08,3.1868509158545817,3.274562424514345,3.7414694822926324,0.10797849775956847,0.09636347455675029,1.1205334620430054,46.69608770119966,14.567070890838767,27.040995404071875,29.271929037104485,-12.473924513233108,True,True,True,True,True,True,0.9127967749080003,True,True,0.10049145042509154,True,True,False,True,True,True,True,False,True,2.8,False,other,-0.10049145042509154,-0.5608748572257137,3.482174764435276,-0.03935768261964735,1.6947818667331274,1.9170483410587793,False,starter_short_signal_unfavorable
2025-03-07 00:00:00+00:00,3.086,3.114,2.908,3.03,3259899.74,3.104191354416771,3.1564357641688954,3.5106782381099078,0.11251890095036236,0.12378214276434807,42.983544906473306,3.202,3.003,13.029434809786887,30.138072379674217,24.803485276150752,13.861429068158381,False,True,4.498838106935132,False,True,False,True,False,True,True,True,1.1236846707618715,True,True,True,0.6593679265450775,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.9090075388707056,-17.10863756988733,0.0,other,False,Short1,True,False,3.086,3.114,2.908,3.03,3259899.74,3.104191354416771,3.1564357641688954,3.5106782381099078,0.11251890095036236,0.12378214276434807,0.9090075388707056,42.983544906473306,13.029434809786887,30.138072379674217,24.803485276150752,-17.10863756988733,True,True,True,True,True,True,1.1236846707618715,True,True,0.6593679265450775,True,True,False,True,True,True,True,True,True,3.003,False,other,-0.6593679265450775,-0.3771434293302954,0.2399596847458608,0.13531353135313523,5.252450877215011,1.7419295633403444,True,starter_short_signal_favorable
2025-03-08 04:00:00+00:00,3.135,3.164,3.073,3.079,616318.13,3.118623420501394,3.1511411009444084,3.4853201957672404,0.10758011660541267,0.11462012455344547,46.21591330069583,3.226,2.908,14.781660446945052,22.671654450563835,24.455979173490842,13.861429068158381,False,True,4.485088474030305,False,True,False,True,False,True,True,True,0.6705802449444319,True,True,True,0.36831546341157545,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9385796519113869,-7.889994003618783,0.0,other,False,Short1,True,False,3.135,3.164,3.073,3.079,616318.13,3.118623420501394,3.1511411009444084,3.4853201957672404,0.10758011660541267,0.11462012455344547,0.9385796519113869,46.21591330069583,14.781660446945052,22.671654450563835,24.455979173490842,-7.889994003618783,True,True,True,True,True,True,0.6705802449444319,True,True,0.36831546341157545,True,True,False,True,True,True,True,False,True,2.908,False,other,-0.36831546341157545,0.11952858447584933,1.5895130568337454,0.10198116271516727,5.949054715635063,0.6506778595225834,True,starter_short_signal_favorable
2025-03-12 12:00:00+00:00,2.794,2.87,2.693,2.759,2583542.86,2.8034900887288745,2.9336508405974153,3.337597703686446,0.11590861611148445,0.1099059302810685,43.68160528195467,2.81,2.439,17.065120991189726,29.107856573595274,37.45876001366798,13.758986987878199,False,True,4.419680283004761,False,True,False,True,False,True,True,True,1.506797738223627,True,True,True,0.38383763193309706,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0546165781506507,-12.042735582405548,0.0,other,False,Short1,True,False,2.794,2.87,2.693,2.759,2583542.86,2.8034900887288745,2.9336508405974153,3.337597703686446,0.11590861611148445,0.1099059302810685,1.0546165781506507,43.68160528195467,17.065120991189726,29.107856573595274,37.45876001366798,-12.042735582405548,True,True,True,True,True,True,1.506797738223627,True,True,0.38383763193309706,True,True,False,True,True,True,True,False,True,2.439,False,other,-0.38383763193309706,-0.5491467565810111,2.7607956227534807,-0.033345415005436786,0.8196112005049379,1.9066744769641242,False,starter_short_signal_unfavorable
2025-03-13 00:00:00+00:00,2.788,2.809,2.761,2.774,568614.87,2.7973677268752133,2.9162690951854517,3.321117765800057,0.10237617696681173,0.11150802799836279,45.105660379249365,2.87,2.572,15.469352455898523,27.013901698306356,35.26886825802093,13.758986987878199,False,True,4.403454608547002,False,True,False,True,False,True,True,True,1.3896699349456316,True,True,True,0.22825356022806564,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9181058871233456,-11.544549242407832,0.0,other,False,Short1,True,False,2.788,2.809,2.761,2.774,568614.87,2.7973677268752133,2.9162690951854517,3.321117765800057,0.10237617696681173,0.11150802799836279,0.9181058871233456,45.105660379249365,15.469352455898523,27.013901698306356,35.26886825802093,-11.544549242407832,True,True,True,True,True,True,1.3896699349456316,True,True,0.22825356022806564,True,True,False,True,True,True,True,False,True,2.572,False,other,-0.22825356022806564,-1.0477935234896107,1.9731152889747412,-0.04938716654650325,1.0744687217189175,2.012186878855429,False,starter_short_signal_unfavorable
2025-04-02 04:00:00+00:00,2.829,2.834,2.763,2.792,817678.04,2.8236357106346555,2.87241187595132,3.0425411919000966,0.06779206361864476,0.0657659852334493,43.46134254758438,2.945,2.725,15.818249377295242,18.68785122107678,28.402872317735287,13.437574122861836,False,True,4.136870963422812,False,True,False,True,False,True,True,True,1.1861547157446994,True,True,True,0.46665802670675627,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0308073904466495,-2.8696018437815383,0.0,other,False,Short1,True,False,2.829,2.834,2.763,2.792,817678.04,2.8236357106346555,2.87241187595132,3.0425411919000966,0.06779206361864476,0.0657659852334493,1.0308073904466495,43.46134254758438,15.818249377295242,18.68785122107678,28.402872317735287,-2.8696018437815383,True,True,True,True,True,True,1.1861547157446994,True,True,0.46665802670675627,True,True,False,True,True,True,True,False,True,2.725,False,other,-0.46665802670675627,-0.5666131682817741,0.988316278095609,0.049426934097421174,2.758434985132529,9.83890981328021,True,starter_short_signal_favorable
