Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,direction,is_winner,is_loser_nonpositive,entry_exec_distance_atr,entry_short_ema20_gap_atr,entry_atr_ratio,entry_adx,entry_plus_di,entry_minus_di,entry_di_spread,entry_rsi,entry_exec_bear_structure,entry_exec_slope_down,entry_exec_adx_pass,entry_exec_atr_pass,entry_exec_distance_pass,entry_short_distance_cap_pass,entry_short_ema20_proximity_pass,entry_exec_bear_momentum,entry_short_squeeze_risk,entry_short_squeeze_pass,entry_short_pullback,entry_short_resumption,entry_short_resumption_strong,entry_starter_short_signal,fwd_24bar_short_return,fwd_24bar_mfe_atr,fwd_24bar_mae_atr,followthrough_label,symbol,population
-173.28351137,12535,12824,5.823,4.693,19633082.64423212,,194.8992431453167,0.91112470278346,0.19315507470376111,2025-01-29 20:00:00+00:00,2025-03-19 00:00:00+00:00,48 days 04:00:00,Short1,short,True,False,1.194920430219369,0.4359324534918558,0.9967718118612674,19.020456711468515,15.438632579199641,24.55033274476341,-9.111700165563768,45.22591539651188,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.16160054954490824,6.42346039867681,3.230798996111406,True,ATOMUSDT,executed_short1_followthrough
-231.39800987,12900,12926,4.369,4.896,24651313.75350936,,-123.01870248221293,1.0719512807227751,-0.12168287937743215,2025-03-31 16:00:00+00:00,2025-04-05 00:00:00+00:00,4 days 08:00:00,Short1,short,False,True,1.4396702184558186,0.2564503334909644,1.0552555797686933,35.14475124206869,17.252152559245385,21.613286153193595,-4.36113359394821,43.55201704837176,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.14579995422293443,1.9478325422868614,6.231340389705313,False,ATOMUSDT,executed_short1_adverse
-237.86768737,12959,13046,4.245,4.484,15657863.07456388,,-57.88855080295645,1.0381735215263652,-0.05732968197879863,2025-04-10 12:00:00+00:00,2025-04-25 00:00:00+00:00,14 days 12:00:00,Short1,short,False,True,1.2682191348302834,0.7957040542254753,0.9237800661460243,18.91227657188076,19.062280801901277,27.849203376238812,-8.786922574337535,43.02733048317448,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.02661955241460552,1.21351377824792,1.0821540393654137,True,ATOMUSDT,executed_short1_followthrough
-245.0630735,13121,13130,4.118,4.565,12332565.308966262,,-110.60713518810024,1.0639413336002501,-0.1096021126760564,2025-05-07 12:00:00+00:00,2025-05-09 00:00:00+00:00,1 days 12:00:00,Short1,short,False,True,1.3807461838472324,0.1475032758517916,0.9969927203465824,25.80516042985799,17.982856229148247,18.10277323822448,-0.11991700907623226,44.26813935086979,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.2719766877124818,0.47700651003979566,18.2665434138765,False,ATOMUSDT,executed_short1_adverse
-236.85719410000002,13302,13328,4.256,4.585,11791770.669492712,,-78.973044085419,1.0470272265190501,-0.07834128289473682,2025-06-06 16:00:00+00:00,2025-06-11 00:00:00+00:00,4 days 08:00:00,Short1,short,False,True,1.4569059397097055,0.1510622451484752,1.0333880475964727,30.590927490427504,18.97389297680947,26.068540923532467,-7.094647946722997,46.32146015748955,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.08012218045112786,0.9666843621433332,4.200473716456127,False,ATOMUSDT,executed_short1_adverse
-243.77417288,13365,13442,4.132,4.159,10377658.304714564,,-7.592468501434083,1.01056583367404,-0.007537633107454105,2025-06-17 04:00:00+00:00,2025-06-30 00:00:00+00:00,12 days 20:00:00,Short1,short,False,True,1.1805437597817923,0.4492043896426136,1.0320005461448483,26.69072434801673,16.962957853908218,27.322721587886214,-10.359763733977996,45.61043205050535,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.0399322362052274,3.7615635135022467,0.012332995126241005,True,ATOMUSDT,executed_short1_followthrough
-246.13856197,13991,14306,4.092,2.748,16569502.547027268,,329.96843340574253,0.8417938819374,0.3276099706744867,2025-09-29 12:00:00+00:00,2025-11-21 00:00:00+00:00,52 days 12:00:00,Short1,short,True,False,1.205858630792131,0.20575056040639525,0.9797010268719439,26.39364090846408,18.40654057633844,26.504705435696287,-8.098164859357848,46.93662019783295,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.05254154447702854,1.7097919461570552,3.375365135085922,False,ATOMUSDT,executed_short1_adverse
-432.39068503,14381,14570,2.337,2.255,5842683.155699762,,34.463267159631265,0.9927690128288802,0.03410526315789485,2025-12-03 12:00:00+00:00,2026-01-04 00:00:00+00:00,31 days 12:00:00,Short1,short,True,False,1.4379435344916247,0.3031296292118519,1.0538677743135874,23.195900590355357,21.25649766978075,31.21888634411364,-9.962388674332889,46.62079280423666,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.059050064184852515,3.869290153281846,1.5248434101603239,True,ATOMUSDT,executed_short1_followthrough
-506.68746434,14761,14834,1.9949999999999999,2.277,7963912.703776954,,-143.9681493677103,1.08228442383024,-0.142424060150376,2026-02-04 20:00:00+00:00,2026-02-17 00:00:00+00:00,12 days 04:00:00,Short1,short,False,True,1.2241203537194014,0.35322421246119,1.015509820314659,36.83717986081207,14.733149730097134,26.070893888317606,-11.337744158220472,45.63728997838624,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.022556390977443684,5.629618162391561,1.0235669386166442,True,ATOMUSDT,executed_short1_followthrough
-549.18527168,15028,15134,1.8379999999999999,1.794,4200325.0454691155,,23.166831500549083,0.9973204533708799,0.02295103373231774,2026-03-21 08:00:00+00:00,2026-04-08 00:00:00+00:00,17 days 16:00:00,Short1,short,True,False,0.8339792257555912,0.4743042507445777,0.9500160395117611,21.121955961356424,19.293868681674468,20.081871962918694,-0.7880032812442259,44.6361061159595,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.021218715995647522,2.637066646440729,0.41953333011557054,True,ATOMUSDT,executed_short1_followthrough
-328.2431034,118,252,3.045,2.5073,30603226.9536249,,175.58506460667607,0.91125209150391,0.17567285714285716,2020-10-16 16:00:00+00:00,2020-11-08 00:00:00+00:00,22 days 08:00:00,Short1,short,True,False,1.4622567829698574,0.8258354965493097,1.0852508452187926,20.522449912196446,18.201899501999304,21.87583941922845,-3.673939917229145,41.37646079744463,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.07139573070607555,1.5764930301178177,1.5881133718631595,False,UNIUSDT,executed_short1_adverse
-162.15213022,4223,4296,6.15,6.690000000000001,31279459.808204655,,-88.60316699481254,1.0410166760124002,-0.08884878048780495,2022-08-31 20:00:00+00:00,2022-09-13 00:00:00+00:00,12 days 04:00:00,Short1,short,False,True,1.5419062514333124,0.39484084022847477,1.0291615826194627,27.812611135898972,14.845069015305445,19.255338721169494,-4.410269705864049,44.8444273495578,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.05365853658536586,0.980083748329234,2.69523030790539,False,UNIUSDT,executed_short1_adverse
-162.53670669000002,4490,4512,6.13,6.470000000000001,23091659.251306154,,-56.28646152674707,1.023981252147,-0.056492659053833744,2022-10-15 08:00:00+00:00,2022-10-19 00:00:00+00:00,3 days 16:00:00,Short1,short,False,True,0.7570927710385709,0.2583536170232624,1.0906609637721527,21.02725832641687,20.08904683900379,26.857548767258745,-6.768501928254956,46.865309923135065,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.05872756933115829,0.7944933944546173,2.631759369130919,False,UNIUSDT,executed_short1_adverse
-172.28156206,4656,4782,5.78,6.349999999999999,24424332.320080955,,-99.24537804809376,1.0448876738939,-0.09966522491349465,2022-11-12 00:00:00+00:00,2022-12-03 00:00:00+00:00,21 days 00:00:00,Short1,short,False,True,1.3711875012369672,0.3393985583620391,1.0069464414970783,34.642689495799864,14.749646098581406,21.021896165495303,-6.272250066913896,44.47715783760854,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.10380622837370236,1.2725599926092586,1.8579375892095162,False,UNIUSDT,executed_short1_adverse
-188.72993187,4905,4980,5.271,5.503,12699489.659213528,,-44.80203233682376,1.01668814298369,-0.04503642572566884,2022-12-23 12:00:00+00:00,2023-01-05 00:00:00+00:00,12 days 12:00:00,Short1,short,False,True,1.491704824497407,0.3407548798456906,0.966249980897635,20.599708884842617,21.737898345763078,23.920617123661984,-2.1827187778989057,46.374797969882366,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.014228799089356892,2.1742440376814463,0.5804542906027403,True,UNIUSDT,executed_short1_followthrough
-184.51432074000002,5653,5778,5.389,5.41,12863099.00627676,,-4.871085810375629,0.99628507483563,-0.00489877528298395,2023-04-27 04:00:00+00:00,2023-05-18 00:00:00+00:00,20 days 20:00:00,Short1,short,False,True,1.4018055965642235,0.2971060709038668,1.2304760154199246,31.713650944821083,23.939641847997052,30.171997272773133,-6.232355424776081,46.247190250583444,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.00037112636852860786,0.3633729669141077,2.1272459104763346,False,UNIUSDT,executed_short1_adverse
-213.78176477,6405,6600,4.651,4.656,11202289.039047407,,-2.063742266207134,0.994833442357195,-0.0020755751451300465,2023-08-30 12:00:00+00:00,2023-10-02 00:00:00+00:00,32 days 12:00:00,Short1,short,False,True,1.190207279434876,0.45119067352941217,1.1117084117498963,21.176221143761897,23.003471550146823,23.11559764044875,-0.11212609030192766,46.56786338906565,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.04708664803268102,5.302349830552022,0.3842282485907297,True,UNIUSDT,executed_short1_followthrough
-230.10376321,6643,6726,4.321,4.299,11795929.491119185,,4.070535571184854,0.9917472194351,0.004093959731543547,2023-10-09 04:00:00+00:00,2023-10-23 00:00:00+00:00,13 days 20:00:00,Short1,short,True,False,0.8238322503682165,0.5217008820028634,0.9236303840772113,23.140941741920688,11.418854846488186,20.73999927771209,-9.321144431223905,44.40834356873771,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.06827123351076139,6.574238946408034,0.11238015293005627,True,UNIUSDT,executed_short1_followthrough
-139.53396658,7882,7980,7.126,7.919999999999999,27636783.711117297,,-111.83968349510121,1.04971403058134,-0.11247866966039842,2024-05-02 16:00:00+00:00,2024-05-19 00:00:00+00:00,16 days 08:00:00,Short1,short,False,True,1.449866507789348,0.22839746997892413,0.9781771130689593,29.04218755144831,18.037894109931795,23.408158294656687,-5.370264184724892,45.314849929685124,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.0573954532697165,0.8137716914460248,3.7838084862151193,False,UNIUSDT,executed_short1_adverse
-125.49926812,8350,8664,7.913999999999999,6.585,22401120.239140004,,165.878720387244,0.90980694423594,0.1670142153146322,2024-07-19 16:00:00+00:00,2024-09-10 00:00:00+00:00,52 days 08:00:00,Short1,short,True,False,0.7990174604801173,0.26107342448820325,0.9413568823342657,19.365058729621925,19.34993143426865,21.819770220970863,-2.469838786702212,46.42796828159482,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.02110184483194337,1.795778439666215,1.3630008101621742,True,UNIUSDT,executed_short1_followthrough
-185.97790926,10065,10110,5.345,6.178,28927100.22147597,,-155.99111013778153,1.07151172420149,-0.15692450888681023,2025-05-01 12:00:00+00:00,2025-05-09 00:00:00+00:00,7 days 12:00:00,Short1,short,False,True,1.0126474993977808,0.23836541414646534,0.9614747907721812,27.445014961015335,17.03607617983211,23.721675148309007,-6.685598968476896,45.330906154131696,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.07502338634237601,3.13822393802446,0.6587309681230626,True,UNIUSDT,executed_short1_followthrough
-125.2198831,11028,11220,7.926000000000001,6.711000000000001,33604836.315912254,,151.22573625203265,0.9164217144673501,0.15236960635881902,2025-10-09 00:00:00+00:00,2025-11-10 00:00:00+00:00,32 days 00:00:00,Short1,short,True,False,0.5802722580161388,0.39613792510929724,1.047610315772679,19.382029621207096,21.048368408833106,25.136047750881634,-4.087679342048528,46.11637346704401,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.17209184960888213,33.0196785844211,3.755528748886231,True,UNIUSDT,executed_short1_followthrough
-161.33814236,11316,11328,6.161,6.109999999999999,26610265.230089497,,7.238355087910156,0.98989017244978,0.007282015906508635,2025-11-26 00:00:00+00:00,2025-11-28 00:00:00+00:00,2 days 00:00:00,Short1,short,True,False,1.5796404764571501,0.32722737697298404,0.901452550342579,25.279230335303854,16.76400877871752,23.429519745667864,-6.665510966950343,45.29149385954149,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.006654763837039358,0.8179244256638633,1.2246518723054576,False,UNIUSDT,executed_short1_adverse
-177.51368615,11391,11466,5.6,6.194,30641362.05286928,,-106.48992778032652,1.04679820722655,-0.1071244642857143,2025-12-08 12:00:00+00:00,2025-12-21 00:00:00+00:00,12 days 12:00:00,Short1,short,False,True,1.2123272602817226,0.2481589109242102,1.0440596688769264,29.76590545070201,16.055451063112667,27.148077437683458,-11.092626374570791,46.18339151011173,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.05553571428571428,2.337358295900937,2.510990626453583,False,UNIUSDT,executed_short1_adverse
-210.65173427,11700,11844,4.714,3.574,12380925.537770087,,239.27003628098515,0.8729407868148801,0.24095375477301653,2026-01-29 00:00:00+00:00,2026-02-22 00:00:00+00:00,24 days 00:00:00,Short1,short,True,False,1.4665004722857307,0.621816201853121,0.9858635044082101,19.907242699276207,16.42770299651081,21.095745811159723,-4.6680428146489135,43.63261769116648,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.18370810352142564,12.16876158661744,0.40416892163810075,True,UNIUSDT,executed_short1_followthrough
-297.66859449000003,11860,11868,3.344,4.017,20904940.969472427,,-201.42653335379046,1.0955692620204451,-0.20235660885167459,2026-02-24 16:00:00+00:00,2026-02-26 00:00:00+00:00,1 days 08:00:00,Short1,short,False,True,1.1724355352628992,0.6495687897237159,1.01982562256584,17.27260415556729,17.06543845062486,23.22607627402787,-6.160637823403011,42.31861122752905,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.1348684210526316,0.3914607030519651,10.625361939982,False,UNIUSDT,executed_short1_adverse
-30270.79520858,2738,2767,0.03294,0.03674,115534.30629741665,,-116.08365629767115,1.0546345050669272,-0.1164189435336978,2020-04-14 04:00:00+00:00,2020-04-19 00:00:00+00:00,4 days 20:00:00,Short1,short,False,True,0.6701639211365644,0.43934315855944955,0.951871621291857,22.283893674839273,19.980261833845532,24.881080196173667,-4.900818362328135,45.51799339326299,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.06314511232544037,2.5500912287204938,2.7740016780715697,False,ADAUSDT,executed_short1_adverse
-3937.2784773000003,8663,8725,0.259,0.2768,723728.5975398953,,-71.13835380000867,1.05479690406867,-0.06976023166023165,2022-12-27 16:00:00+00:00,2023-01-07 00:00:00+00:00,10 days 08:00:00,Short1,short,False,True,1.1950755253022471,0.49513246721797993,1.006127847237585,18.56937755084481,18.969275416947593,25.71226784923226,-6.742992432284666,46.25844545210776,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.04015444015444023,6.248559277210563,0.6627259839465716,True,ADAUSDT,executed_short1_followthrough
-2835.40372174,9478,9577,0.3594,0.3798,774759.8353100673,,-58.890201139051136,1.047965215555104,-0.05778964941569282,2023-05-12 12:00:00+00:00,2023-05-29 00:00:00+00:00,16 days 12:00:00,Short1,short,False,True,1.53406412068333,0.4743357259771024,1.0540761502552758,28.296182458683578,16.447809020212127,21.061007490708704,-4.613198470496577,43.875959583152024,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.02198107957707295,0.7973063826496641,2.1435778156482828,False,ADAUSDT,executed_short1_adverse
-3712.92559201,9766,9853,0.2743,0.3611,1739836.8236868393,,-323.46153784704956,1.179596460581577,-0.3176000729128691,2023-06-29 12:00:00+00:00,2023-07-14 00:00:00+00:00,14 days 12:00:00,Short1,short,False,True,1.1088437651125507,0.5983239462658743,0.990351788037157,26.719119858925,16.21690782062671,26.745365477035357,-10.528457656408648,43.36197981795754,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.07692307692307696,1.099097186500586,3.931981484100696,False,ADAUSDT,executed_short1_adverse
-3488.7370825000003,10004,10009,0.291,0.2974,613004.5270037709,,-23.354303777671564,1.0263864496715,-0.02300412371134035,2023-08-08 04:00:00+00:00,2023-08-09 00:00:00+00:00,0 days 20:00:00,Short1,short,False,True,1.5866338527609258,0.4367885678608452,1.0145974519677285,32.71798053311466,14.871628312585983,25.672009347946737,-10.800381035360754,42.32455291906563,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.010652920962199285,0.20858820376343068,3.0245289545698677,False,ADAUSDT,executed_short1_adverse
-3501.16959187,10043,10321,0.2899,0.2508,462370.8996117295,,135.9491898429548,0.9465411991620546,0.1339415315626076,2023-08-14 16:00:00+00:00,2023-09-30 00:00:00+00:00,46 days 08:00:00,Short1,short,True,False,1.5811012885872282,0.7767697067215594,1.0439265442541612,18.378629747964865,15.270580351557022,22.442031558420634,-7.171451206863612,40.120028954492476,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.09279061745429451,19.05592087266763,0.5874657687142202,True,ADAUSDT,executed_short1_followthrough
-2172.61196489,11589,11701,0.4678,0.46020000000000005,1119114.6431407116,,15.503758981454894,1.00809195170896,0.015254382214621469,2024-04-28 08:00:00+00:00,2024-05-17 00:00:00+00:00,18 days 16:00:00,Short1,short,True,False,1.0490233595587215,0.2179537134342005,0.9192092523947493,23.30792358418248,19.2053654103753,22.09985226193511,-2.894486851559808,45.52342773873976,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.03142368533561349,4.709769591898613,0.48623127365754854,True,ADAUSDT,executed_short1_followthrough
-2213.63858294,11774,11833,0.4592,0.4469,1520003.0073148094,,26.22486561016096,1.0028889600009672,0.025799107142857047,2024-05-29 04:00:00+00:00,2024-06-08 00:00:00+00:00,9 days 20:00:00,Short1,short,True,False,0.819909667952626,0.2951794823647998,0.9524883684555105,21.15288055944834,17.479835461645127,17.49071975115088,-0.010884289505753486,46.00942880331961,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.01589721254355395,2.286756096314952,0.7146112800984225,True,ADAUSDT,executed_short1_followthrough
-2785.65741064,12008,12049,0.365,0.4285,1581582.3772737107,,-177.9944551533114,1.10520957767142,-0.17505958904109578,2024-07-07 04:00:00+00:00,2024-07-14 00:00:00+00:00,6 days 20:00:00,Short1,short,False,True,1.2406979230246995,0.24254975982711954,0.9365222088960976,30.192783579867392,20.071352901876516,26.628559622449266,-6.557206720572751,45.640850019719,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.07616438356164382,3.1527987145354004,2.7824126191315286,False,ADAUSDT,executed_short1_adverse
-2523.5850319700003,12154,12295,0.4022,0.3908,1170284.463063077,,27.768267899281955,1.000601465176105,0.02735827946295382,2024-07-31 12:00:00+00:00,2024-08-24 00:00:00+00:00,23 days 12:00:00,Short1,short,True,False,1.1631769970274835,0.5441545278176236,0.9634181338375826,19.997116919868564,17.001293320546527,21.76714402683837,-4.765850706291843,43.2037502580185,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.13600198906016914,7.269151806641589,0.401682185393741,True,ADAUSDT,executed_short1_followthrough
-2866.35641944,12329,12463,0.3542,0.3549,883154.5850486635,,-3.022716162120356,1.0162666685124522,-0.0029772727272727156,2024-08-29 16:00:00+00:00,2024-09-21 00:00:00+00:00,22 days 08:00:00,Short1,short,False,True,0.9789864060178187,0.6979610194222369,1.1055223705683979,26.61070427288522,15.796495165011072,25.963104153002,-10.166608987990928,42.68732190071763,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.06578204404291357,3.0843173861828963,0.8344557311933138,True,ADAUSDT,executed_short1_followthrough
-2883.36617924,12566,12613,0.3521,0.3556,1144001.7477129595,,-11.11206074986419,1.0202791225240742,-0.01094532803180916,2024-10-08 04:00:00+00:00,2024-10-16 00:00:00+00:00,7 days 20:00:00,Short1,short,False,True,0.9514221470320909,0.384474684584284,1.0227113586345669,20.030055187185013,15.180604352851491,20.132711844146773,-4.952107491295282,46.08007977776738,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.003408122692416867,2.8192853151073454,0.39688968028209615,False,ADAUSDT,executed_short1_adverse
-3969.5956039400003,15669,15697,0.2549,0.2654,893158.2550212265,,-42.71344413773497,1.0326902963649913,-0.042213220870929796,2026-03-09 08:00:00+00:00,2026-03-14 00:00:00+00:00,4 days 16:00:00,Short1,short,False,True,1.4509734023794285,0.3350494569392336,0.9617611913808506,23.909098176067282,14.28573963361741,20.476492136294315,-6.190752502676904,43.762273968156514,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.07610827775598263,0.09844486700160815,3.4455703450563395,False,ADAUSDT,executed_short1_adverse
-3149.02410168,58,114,0.3174,0.30083,1374557.64657445,,51.2059187796469,0.9734105851908132,0.05123152173913054,2019-01-22 16:00:00+00:00,2019-02-01 00:00:00+00:00,9 days 08:00:00,Short1,short,True,False,0.9162380443198382,0.15431040889485012,1.0497703210714886,16.47606707687772,17.36296763002637,25.5383193903074,-8.175351760281032,46.87890626327603,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.01446124763705116,1.3561785839988827,0.39035951134021163,True,XRPUSDT,executed_short1_followthrough
-3289.621544,129,162,0.30399,0.30991,921871.3546085489,,-20.48430887341092,1.0097493329308,-0.020484061975723115,2019-02-03 12:00:00+00:00,2019-02-09 00:00:00+00:00,5 days 12:00:00,Short1,short,False,True,0.370425448124111,0.32735358927814956,0.9506812567652313,18.9442775506137,18.556158101543907,29.845241562552243,-11.289083461008335,46.83499793254811,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.03457350570742447,2.0561302989759205,0.21595833957797508,True,XRPUSDT,executed_short1_followthrough
-3214.81450946,415,473,0.311,0.31887,510579.28663629945,,-26.3130477969869,1.012457607536785,-0.026318118971060914,2019-03-23 08:00:00+00:00,2019-04-02 00:00:00+00:00,9 days 16:00:00,Short1,short,False,True,0.5315398030238736,0.24854832572712976,0.9819259879566603,31.047391119209074,15.759103943488014,30.806051342256254,-15.04694739876824,45.836421164027925,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.004855305466237979,4.5305274785676914,0.34645210130224113,True,XRPUSDT,executed_short1_followthrough
-3326.38128877,623,671,0.30049,0.30282,701826.7609996931,,-8.753887950498052,1.0034195476639143,-0.00875787879796329,2019-04-27 00:00:00+00:00,2019-05-05 00:00:00+00:00,8 days 00:00:00,Short1,short,False,True,1.5043716387371193,0.2907921397096581,1.0698538371574438,35.086841429802405,14.450716511574578,23.647293450953956,-9.196576939379378,44.86987306325676,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.018602948517421676,1.4830518464831615,1.6327176291557808,False,XRPUSDT,executed_short1_adverse
-3189.5861443500003,1153,1484,0.31335,0.30457,1111596.6309515424,,27.019111812234772,0.9854545351583761,0.027033796074676975,2019-07-24 16:00:00+00:00,2019-09-18 00:00:00+00:00,55 days 08:00:00,Short1,short,True,False,0.9942261666906554,0.3082846732645701,0.9633744228954036,23.02031576949252,17.207284184933837,19.11589146969138,-1.9086072847575437,46.40218114794543,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.012509972873783418,1.0562685854296052,1.7086306929087653,False,XRPUSDT,executed_short1_adverse
-4068.39569618,1568,1604,0.24573,0.28156,978797.4440374209,,-146.84322997744854,1.072612183319376,-0.14688334757660823,2019-10-02 00:00:00+00:00,2019-10-08 00:00:00+00:00,6 days 00:00:00,Short1,short,False,True,0.8151136024911938,0.442675809415522,0.9940399724445197,21.867686873475197,20.67476653639522,24.06227405372209,-3.387507517326867,45.891247432944624,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.02608554104097982,0.6403536002112199,1.6875018788174845,False,XRPUSDT,executed_short1_adverse
-5253.9956630100005,3125,3253,0.19,0.20007999999999998,657207.4269656619,,-53.98501559725422,1.0247393141134704,-0.05407915789473671,2020-06-17 16:00:00+00:00,2020-07-09 00:00:00+00:00,21 days 08:00:00,Short1,short,False,True,1.244927804021765,0.5848364382106919,1.146979791520045,28.759487977963175,17.6692291226091,23.100213163032713,-5.430984040423613,44.53550120840512,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.016736842105263095,1.6643870622852026,1.1702721531692775,True,XRPUSDT,executed_short1_followthrough
-3833.84412698,4475,4483,0.26024,0.28452,2046449.5433165012,,-94.12999786638106,1.0442624633068125,-0.09434514294497377,2021-01-28 16:00:00+00:00,2021-01-30 00:00:00+00:00,1 days 08:00:00,Short1,short,False,True,1.1389614326841344,0.20528187874461273,0.964697090083426,22.03654196125274,17.117880104524087,22.446571747293905,-5.328691642769819,45.65091969371769,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.5066477098063324,0.13607483935777986,61.76549313821374,False,XRPUSDT,executed_short1_adverse
-2611.60678186,8539,8767,0.3856,0.40119999999999995,1314184.673738893,,-41.76847190499969,1.027406107983724,-0.041476659751037426,2022-12-07 00:00:00+00:00,2023-01-14 00:00:00+00:00,38 days 00:00:00,Short1,short,False,True,0.8496222090770595,0.5660652583233227,0.9748587461410583,24.692925034904803,14.710809792575317,22.822186903982224,-8.111377111406908,44.6578724933478,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.004408713692946004,2.066706313354501,1.7810639773624186,False,XRPUSDT,executed_short1_adverse
-2679.3135456600003,9037,9145,0.37570000000000003,0.3837,1269836.5056287674,,-22.451843718567027,1.0173353532871021,-0.022304232100079802,2023-02-28 00:00:00+00:00,2023-03-18 00:00:00+00:00,18 days 00:00:00,Short1,short,False,True,1.4243827534569296,0.5463669110571759,0.9290635640945024,33.91728260007679,13.178105471007754,23.06050557369748,-9.882400102689726,40.81743244320741,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.0002661698163427974,4.256186832250406,1.7766651455724178,True,XRPUSDT,executed_short1_followthrough
-2365.20256843,9484,9505,0.4255,0.459,1160033.6706329265,,-80.28029687829321,1.0460108358881675,-0.07977027027027042,2023-05-13 12:00:00+00:00,2023-05-17 00:00:00+00:00,3 days 12:00:00,Short1,short,False,True,1.278733237195728,0.1452099337456093,0.9427683654614317,26.63199501596691,22.22607965220928,25.544274687178053,-3.318195034968774,46.17560649261386,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.03595769682726213,1.0707499822711408,4.772107945677559,False,XRPUSDT,executed_short1_adverse
-2086.28898569,10217,10267,0.48200000000000004,0.5185,1288759.9154840854,,-77.19321404277632,1.0436660650914225,-0.07676400414937755,2023-09-12 16:00:00+00:00,2023-09-21 00:00:00+00:00,8 days 08:00:00,Short1,short,False,True,1.5123934743490728,0.47344442680257925,1.3871531643586,45.641078226459825,13.990036401532686,26.049667242076083,-12.059630840543397,42.246017090827635,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.03775933609958505,1.1252874098366903,3.0858397012016576,False,XRPUSDT,executed_short1_adverse
-2002.03176875,10298,10321,0.5019,0.5171,1338502.5398437825,,-31.450918071178183,1.020035186178125,-0.03130005977286323,2023-09-26 04:00:00+00:00,2023-09-30 00:00:00+00:00,3 days 20:00:00,Short1,short,False,True,0.5846764637904582,0.5279178060151613,1.0153431614082635,17.62542546366892,16.617311112312198,20.22057371470795,-3.603262602395752,44.19843346682137,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.026499302649930223,1.0682520665804787,7.57342883023469,False,XRPUSDT,executed_short1_adverse
-32.50407316,51,72,30.75,32.7,109387941.1876344,,-64.41413438300111,1.031191721001,-0.06444634146341469,2019-01-21 12:00:00+00:00,2019-01-25 00:00:00+00:00,3 days 12:00:00,Short1,short,False,True,0.9412401989929682,0.4897190790691551,0.9884085993236075,23.506566704936272,18.664043209818395,29.198006340408934,-10.53396313059054,45.027925662895534,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.05495934959349586,1.507117923493824,2.7887615119767633,False,LTCUSDT,executed_short1_adverse
